"Component","Version","Latest version","CVE","Matching type","CVSS","CVE publication date","Object compilation date","Object","Object full path","Object SHA1","CVSS3","CVSS vector (v2)","CVSS vector (v3)","Distribution package","CVSS (Distribution)","CVSS3 (Distribution)","Triage vectors","Note type","Note reason","Vulnerability URL"
"xml_core_services","6.00.3883.0","","CVE-2007-2223","Exact match (timestamp)","9.3","2007-08-14T21:17:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2007-2223"
"xml_core_services","6.00.3883.0","","CVE-2007-0099","Exact match (timestamp)","9.3","2007-01-08T20:28:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2007-0099"
"xml_core_services","6.00.3883.0","","CVE-2007-0099","Exact match (timestamp)","9.3","2007-01-08T20:28:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2007-0099"
"xml_core_services","6.00.3883.0","","CVE-2007-0099","Exact match (timestamp)","9.3","2007-01-08T20:28:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2007-0099"
"xml_core_services","6.00.3883.0","","CVE-2006-5745","Exact match (timestamp)","7.6","2006-11-06T18:07:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:H/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-5745"
"xml_core_services","6.00.3883.0","","CVE-2006-5745","Exact match (timestamp)","7.6","2006-11-06T18:07:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:H/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-5745"
"xml_core_services","6.00.3883.0","","CVE-2006-5745","Exact match (timestamp)","7.6","2006-11-06T18:07:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:H/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-5745"
"xml_core_services","6.00.3883.0","","CVE-2006-4686","Exact match (timestamp)","7.5","2006-10-10T22:07:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:L/Au:N:/C:P/I:P/A:P","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4686"
"xml_core_services","6.00.3883.0","","CVE-2006-4686","Exact match (timestamp)","7.5","2006-10-10T22:07:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:L/Au:N:/C:P/I:P/A:P","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4686"
"xml_core_services","6.00.3883.0","","CVE-2006-4686","Exact match (timestamp)","7.5","2006-10-10T22:07:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:L/Au:N:/C:P/I:P/A:P","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4686"
"xml_core_services","6.00.3883.0","","CVE-2014-0266","Exact match (timestamp)","7.1","2014-02-12T04:50:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:C/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-0266"
"xml_core_services","6.00.3883.0","","CVE-2014-0266","Exact match (timestamp)","7.1","2014-02-12T04:50:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-0266"
"xml_core_services","6.00.3883.0","","CVE-2014-0266","Exact match (timestamp)","7.1","2014-02-12T04:50:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-0266"
"xml_core_services","6.00.3883.0","","CVE-2009-0419","Exact match (timestamp)","5.0","2009-02-04T19:30:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:L/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2009-0419"
"xml_core_services","6.00.3883.0","","CVE-2009-0419","Exact match (timestamp)","5.0","2009-02-04T19:30:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:L/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2009-0419"
"xml_core_services","6.00.3883.0","","CVE-2009-0419","Exact match (timestamp)","5.0","2009-02-04T19:30:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:L/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2009-0419"
"xml_core_services","6.00.3883.0","","CVE-2015-2471","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2471"
"xml_core_services","6.00.3883.0","","CVE-2015-2471","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2471"
"xml_core_services","6.00.3883.0","","CVE-2015-2471","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2471"
"xml_core_services","6.00.3883.0","","CVE-2015-2440","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2440"
"xml_core_services","6.00.3883.0","","CVE-2015-2440","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2440"
"xml_core_services","6.00.3883.0","","CVE-2015-2440","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2440"
"xml_core_services","6.00.3883.0","","CVE-2015-2434","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2434"
"xml_core_services","6.00.3883.0","","CVE-2015-2434","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2434"
"xml_core_services","6.00.3883.0","","CVE-2015-2434","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2434"
"xml_core_services","6.00.3883.0","","CVE-2015-1646","Exact match (timestamp)","4.3","2015-04-14T20:59:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-1646"
"xml_core_services","6.00.3883.0","","CVE-2015-1646","Exact match (timestamp)","4.3","2015-04-14T20:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-1646"
"xml_core_services","6.00.3883.0","","CVE-2015-1646","Exact match (timestamp)","4.3","2015-04-14T20:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-1646"
"xml_core_services","6.00.3883.0","","CVE-2014-1816","Exact match (timestamp)","4.3","2014-06-11T04:56:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-1816"
"xml_core_services","6.00.3883.0","","CVE-2014-1816","Exact match (timestamp)","4.3","2014-06-11T04:56:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-1816"
"xml_core_services","6.00.3883.0","","CVE-2014-1816","Exact match (timestamp)","4.3","2014-06-11T04:56:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-1816"
"xml_core_services","6.00.3883.0","","CVE-2008-4033","Exact match (timestamp)","4.3","2008-11-12T23:30:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2008-4033"
"xml_core_services","6.00.3883.0","","CVE-2008-4033","Exact match (timestamp)","4.3","2008-11-12T23:30:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2008-4033"
"xml_core_services","6.00.3883.0","","CVE-2008-4033","Exact match (timestamp)","4.3","2008-11-12T23:30:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2008-4033"
"xml_core_services","6.00.3883.0","","CVE-2006-4685","Exact match (timestamp)","2.6","2006-10-10T22:07:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:H/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4685"
"xml_core_services","6.00.3883.0","","CVE-2006-4685","Exact match (timestamp)","2.6","2006-10-10T22:07:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:H/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4685"
"xml_core_services","6.00.3883.0","","CVE-2006-4685","Exact match (timestamp)","2.6","2006-10-10T22:07:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:H/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4685"
"zlib","1.1.3","1.2.11","CVE-2016-9843","Exact match","7.5","2017-05-23T04:29:00Z","2004-05-25T14:08:54Z","demo32.exe","v6001_DL_64bit.zip:v6001_DL_64bit/Bin/demo32.exe","e9da8ee92f8947661f3f520b4f32174e3ccfe9f0","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9843"
"zlib","1.1.3","1.2.11","CVE-2016-9841","Exact match","7.5","2017-05-23T04:29:00Z","2004-05-25T14:08:54Z","demo32.exe","v6001_DL_64bit.zip:v6001_DL_64bit/Bin/demo32.exe","e9da8ee92f8947661f3f520b4f32174e3ccfe9f0","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9841"
"zlib","1.1.3","1.2.11","CVE-2002-0059","Exact match","7.5","2002-03-15T05:00:00Z","2004-05-25T14:08:54Z","demo32.exe","v6001_DL_64bit.zip:v6001_DL_64bit/Bin/demo32.exe","e9da8ee92f8947661f3f520b4f32174e3ccfe9f0","0.0","AV:N/AC:L/Au:N:/C:P/I:P/A:P","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2002-0059"
"zlib","1.1.3","1.2.11","CVE-2016-9842","Exact match","6.8","2017-05-23T04:29:00Z","2004-05-25T14:08:54Z","demo32.exe","v6001_DL_64bit.zip:v6001_DL_64bit/Bin/demo32.exe","e9da8ee92f8947661f3f520b4f32174e3ccfe9f0","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9842"
"zlib","1.1.3","1.2.11","CVE-2016-9840","Exact match","6.8","2017-05-23T04:29:00Z","2004-05-25T14:08:54Z","demo32.exe","v6001_DL_64bit.zip:v6001_DL_64bit/Bin/demo32.exe","e9da8ee92f8947661f3f520b4f32174e3ccfe9f0","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9840"
"zlib","1.2.3","1.2.11","CVE-2016-9843","Exact match","7.5","2017-05-23T04:29:00Z","2019-11-19T11:38:14Z","setup.exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/setup.exe","0e4a031c78b1cca98907e77a1d31b78d34934636","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9843"
"zlib","1.2.3","1.2.11","CVE-2016-9843","Exact match","7.5","2017-05-23T04:29:00Z","2019-11-19T11:38:12Z","ISSetup.dll","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetup.dll","ad786857faba29a1e3fa365f365cdcf469cbee18","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9843"
"zlib","1.2.3","1.2.11","CVE-2016-9843","Exact match","7.5","2017-05-23T04:29:00Z","2012-04-28T12:42:52Z","OPCDataAccessComponent(x86).exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcClient/OPCDataAccessComponent(x86).exe","41f0da1011215cc8c4b6f23bd6d26406d6e3b1f0","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9843"
"zlib","1.2.3","1.2.11","CVE-2016-9843","Exact match","7.5","2017-05-23T04:29:00Z","2012-04-28T12:45:10Z","OPCDataAccessComponent(x64).exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcClient/OPCDataAccessComponent(x64).exe","3e640346e5e142bea1df3fb545aeb641ab080e9d","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9843"
"zlib","1.2.3","1.2.11","CVE-2016-9841","Exact match","7.5","2017-05-23T04:29:00Z","2019-11-19T11:38:14Z","setup.exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/setup.exe","0e4a031c78b1cca98907e77a1d31b78d34934636","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9841"
"zlib","1.2.3","1.2.11","CVE-2016-9841","Exact match","7.5","2017-05-23T04:29:00Z","2019-11-19T11:38:12Z","ISSetup.dll","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetup.dll","ad786857faba29a1e3fa365f365cdcf469cbee18","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9841"
"zlib","1.2.3","1.2.11","CVE-2016-9841","Exact match","7.5","2017-05-23T04:29:00Z","2012-04-28T12:42:52Z","OPCDataAccessComponent(x86).exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcClient/OPCDataAccessComponent(x86).exe","41f0da1011215cc8c4b6f23bd6d26406d6e3b1f0","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9841"
"zlib","1.2.3","1.2.11","CVE-2016-9841","Exact match","7.5","2017-05-23T04:29:00Z","2012-04-28T12:45:10Z","OPCDataAccessComponent(x64).exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcClient/OPCDataAccessComponent(x64).exe","3e640346e5e142bea1df3fb545aeb641ab080e9d","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9841"
"zlib","1.2.3","1.2.11","CVE-2016-9842","Exact match","6.8","2017-05-23T04:29:00Z","2019-11-19T11:38:14Z","setup.exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/setup.exe","0e4a031c78b1cca98907e77a1d31b78d34934636","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9842"
